003532, 2.50, 2.37,24.83,-0.05, 0.02, 0.93,-0.13,-0.13,-0.23
003543,15.65, 2.43,31.51,-0.09,-0.10, 1.01,-0.15,-0.12,-0.22
003554,35.97, 0.77,47.51,-0.09,-0.13, 1.01,-0.15,-0.11,-0.22
003565,76.94, 2.30,-13.70,-0.02, 0.09, 0.79,-0.15,-0.12,-0.22
003577,49.39, 3.13,-5.77,-0.09, 0.10, 0.84,-0.13,-0.12,-0.24
003588,35.48, 3.69, 0.56,-0.05, 0.05, 0.98,-0.13,-0.12,-0.23
003599,60.31, 0.35,-6.19,-0.01, 0.16, 0.83,-0.13,-0.12,-0.23
003610,18.57,-3.27,-18.23, 0.01, 0.16, 0.74,-0.12,-0.12,-0.22
003629,-77.91,-3.41,-49.39,-0.07, 0.09, 0.90,-0.13,-0.13,-0.23
003640,-82.09, 1.04,-29.43,-0.19, 0.09, 1.04,-0.14,-0.13,-0.23
003651,-42.85, 1.25,-2.23,-0.05, 0.03, 0.97,-0.15,-0.12,-0.22
003662,-38.75, 1.04,-2.09,-0.02, 0.06, 0.89,-0.15,-0.12,-0.22
003674,-56.63, 0.63,-8.28,-0.04, 0.06, 0.88,-0.15,-0.13,-0.23
003685,-86.96, 0.77,-13.98,-0.04,-0.02, 1.01,-0.17,-0.12,-0.22
003696,-67.27,-3.97,-19.69, 0.02,-0.02, 1.16,-0.17,-0.12,-0.22
003707,-8.70, 0.97,-38.47, 0.01, 0.05, 0.94,-0.17,-0.12,-0.22
003727,-18.50, 1.46,-45.43,-0.10,-0.05, 1.01,-0.16,-0.14,-0.22
003738,-1.95, 1.25,-29.08,-0.04,-0.07, 0.97,-0.17,-0.12,-0.21
003749, 4.59, 1.04,-9.39,-0.02,-0.02, 0.94,-0.17,-0.13,-0.21
003760, 1.39, 1.25,-1.95,-0.03,-0.02, 0.94,-0.17,-0.13,-0.22
003777,-0.35, 0.90,-11.69,-0.04,-0.01, 0.96,-0.16,-0.13,-0.21
003788, 0.97, 0.97,-16.14,-0.04,-0.02, 0.95,-0.16,-0.13,-0.21
003799, 4.66, 1.53,-12.10,-0.03,-0.03, 0.96,-0.16,-0.13,-0.21
003974,-4.80, 7.58,-15.03,-0.06, 0.00, 0.95,-0.16,-0.14,-0.21
004012,-1.25, 3.34,-9.39,-0.03, 0.01, 0.94,-0.15,-0.13,-0.22
004023, 2.37, 1.74,-5.36,-0.03,-0.07, 0.95,-0.16,-0.13,-0.21
004034, 3.55, 0.97,-1.53,-0.04,-0.02, 0.94,-0.16,-0.13,-0.22
004045, 2.99, 1.11,-1.46,-0.04,-0.02, 0.95,-0.17,-0.13,-0.21
004057, 3.13, 1.18,-1.81,-0.03,-0.02, 0.94,-0.15,-0.14,-0.22
004068, 2.92, 1.25,-1.81,-0.03,-0.02, 0.95,-0.17,-0.14,-0.21
004079, 3.13, 0.97,-1.81,-0.04,-0.02, 0.95,-0.16,-0.14,-0.21
004090, 2.78, 1.32,-1.60,-0.03,-0.02, 0.94,-0.16,-0.14,-0.22
004107,-3.62, 4.59,-5.98, 0.00, 0.02, 0.97,-0.15,-0.14,-0.22
004118, 4.45, 0.77,-1.95,-0.06,-0.08, 0.94,-0.16,-0.13,-0.22
004129, 3.48, 1.11,-2.50,-0.03,-0.02, 0.95,-0.16,-0.14,-0.21
004140, 7.51,-0.83,-1.60,-0.04,-0.02, 0.94,-0.17,-0.13,-0.21
004152, 0.28, 2.23,-1.39,-0.04,-0.02, 0.95,-0.15,-0.14,-0.22
004163, 0.07, 2.23,-1.53,-0.04,-0.03, 0.94,-0.17,-0.13,-0.22
004174, 1.53, 1.88,-1.25,-0.04,-0.02, 0.95,-0.16,-0.14,-0.22
004185, 2.85, 1.32,-1.32,-0.04,-0.03, 0.96,-0.16,-0.14,-0.21
004203, 4.17, 0.90, 0.07,-0.02, 0.01, 0.93,-0.14,-0.15,-0.22
004214, 4.31, 1.25,-1.18,-0.04,-0.02, 0.94,-0.17,-0.13,-0.21
004225,11.20, 0.49, 2.50,-0.05,-0.05, 0.97,-0.17,-0.13,-0.21
004236,21.29, 0.14, 7.17,-0.06,-0.03, 0.97,-0.16,-0.13,-0.22
004248,26.23,-0.14, 9.11,-0.05,-0.01, 0.94,-0.15,-0.14,-0.22
004259,20.94, 0.28, 9.88,-0.04, 0.00, 0.94,-0.16,-0.13,-0.22
004270,18.23, 0.00, 8.90, 0.00, 0.01, 0.95,-0.15,-0.14,-0.22
004281,20.24, 0.42, 5.01, 0.01, 0.02, 0.95,-0.15,-0.13,-0.22
004294,21.29, 1.25,-3.41,-0.04, 0.02, 0.93,-0.15,-0.14,-0.23
004305,15.17, 1.04,-3.27,-0.04, 0.02, 0.93,-0.15,-0.13,-0.22
004316, 9.95, 0.97,-2.85,-0.04, 0.01, 0.95,-0.15,-0.13,-0.22
004327,14.61, 0.97,-2.71,-0.04, 0.01, 0.97,-0.15,-0.13,-0.22
